mcEdepQuenched,posr,BerekelyAlphaBeta
0.877639,5662.12,-43.7917
0.632103,5827.97,-26.1961
0.455073,2786.65,-30.3466
1.10297,4829.3,-70.5053
0.495381,5495.01,-29.3474
0.282581,5712.73,-11.6794
1.18393,5314.75,-71.1347
1.37785,3999.55,-66.7734
0.496051,5318.34,-32.5346
0.0639368,3793.02,-3.91344
0.614783,5545.66,-26.4772
0.412794,5858.01,-18.6028
0.116714,5391.73,-4.62849
0.631067,4017.37,-36.5992
0.652805,4325.44,-48.0163
1.01723,3820.59,-55.7513
1.17666,5093.57,-79.8779
0.0800052,3608.02,-7.31246
0.448108,2215.33,-27.6662
1.0892,4823.95,-64.5914
0.535609,5805.74,-29.2983
0.135617,4596.12,-12.114
1.61311,5486.17,-70.5069
1.26508,5293.42,-75.5685
0.945715,5613.7,-56.2238
0.28132,4479.88,-14.7496
0.342699,2855.42,-22.4858
1.05399,3656.03,-67.7403
0.695931,5936.43,-24.8467
0.881463,5338.84,-62.4009
0.938107,2623.47,-52.2326
0.357967,4708.21,-26.001
1.44609,5309.56,-81.4068
0.349375,4761.75,-24.6551
0.671981,2403.99,-46.9493
0.52024,5860.11,-26.329
1.05098,5767.28,-44.9518
0.94219,4046.89,-63.1266
0.414923,5541.89,-24.6356
0.479877,4127.06,-38.1027
1.33852,4533.37,-80.2037
0.376863,5668.89,-20.321
0.642164,4950.1,-36.3649
0.910438,4110.09,-63.2005
1.24884,5971.63,-42.3218
0.545921,2652.16,-33.8171
0.125387,2912.36,-5.24793
1.46592,4655.07,-88.7101
0.606453,4125.21,-35.6806
0.285267,5972.7,-17.2878
0.945174,3892.77,-58.8428
0.438768,4136.06,-28.0822
0.468475,5886.96,-28.0041
0.739889,6058.08,-35.1268
1.45282,4059.29,-90.9455
0.156153,4318.18,-6.39938
0.370905,5592.97,-18.3437
0.96585,5373.73,-55.2917
1.16739,5293.81,-75.4058
1.26683,3102.93,-84.8983
1.73787,5725.57,-85.6817
0.688478,5484.26,-39.8396
1.22394,2754.82,-84.3693
1.16788,5127.59,-76.5687
0.846218,4350.23,-53.5051
0.295886,5892.78,-9.3359
0.644028,3829.48,-45.5699
0.175764,3940.41,-8.64003
1.18732,4497.98,-86.0624
1.64865,4560.23,-102.473
0.069129,3073.03,-5.02057
0.776284,3855.44,-44.5141
0.104272,4361.02,-7.23615
0.911155,5372.1,-50.3696
0.983634,4836.06,-66.171
0.33978,5086.41,-14.6866
0.583413,1515.54,-33.2118
0.761651,5302.57,-48.2174
0.556695,5814.04,-30.3528
0.76641,5847.1,-38.8762
0.829394,3020.32,-42.3549
0.889996,4018.37,-54.4304
1.03294,1299.38,-61.9112
1.01708,5899.96,-49.7007
1.36528,5622.9,-55.5529
0.59648,5457.3,-41.3422
0.975655,5006.08,-74.7217
0.296616,5136.74,-23.3691
1.58226,4011.39,-113.129
0.720356,5830.8,-31.2106
0.824881,5204.61,-52.5169
1.03475,5437.88,-66.229
1.11143,5064.16,-67.3422
0.0751285,5457.94,-4.05454
0.569784,6000.2,-24.9667
1.86419,2818.85,-118.764
1.27134,499.304,-75.1316
1.97843,2593.18,-94.6243
1.39103,3421.97,-75.6665
0.341972,5873.62,-14.5703
0.704528,3800.14,-42.0486
0.576577,5198.15,-40.9327
0.406879,4086.69,-28.6482
1.41106,4873.54,-73.7417
1.39807,4117.55,-88.9803
0.533581,4580.91,-27.8893
0.333891,5572.72,-17.0915
1.46032,5115.42,-87.6856
1.05507,5810.22,-42.9704
0.453452,4873.73,-22.3218
1.93426,4345.11,-123.106
0.943911,4599.38,-65.24
0.643901,4170.86,-44.2792
1.62375,3970.86,-105.574
1.01266,5257.82,-73.2885
0.219651,3883.83,-12.2269
0.699068,4671.29,-41.5306
0.503183,4470.05,-26.7883
1.26868,4988.5,-81.4416
0.803345,5205.6,-48.4669
0.270386,5859.7,-16.1584
1.6641,5006.81,-110.671
1.60967,5969.02,-56.3914
1.78527,4925.1,-96.8216
0.552134,5388.6,-31.5601
0.842322,3536.69,-54.2834
0.188287,5240.82,-8.23219
0.47314,4471.71,-32.2645
0.0819365,2021.55,-5.37765
0.752447,1310.95,-38.5977
0.467402,5400.1,-20.8973
1.6888,3798.91,-98.7
1.64965,5746.57,-84.9522
0.612936,5719.17,-25.2089
1.18128,4672.87,-86.8884
0.209608,6019.71,-9.4486
0.739453,5708.18,-32.5416
1.14532,5487.3,-61.2545
0.767601,3956.63,-47.5574
0.696392,4527.7,-49.1376
0.76881,4033.99,-42.2062
0.26466,4006.57,-18.2886
1.7066,3137.37,-111.688
0.885094,5522.33,-42.9698
1.66536,5182.22,-101.475
0.758126,5535.32,-35.4063
0.380889,2167.75,-18.5487
1.14626,4902.99,-78.194
1.79736,5647.81,-84.3496
0.646716,2429.97,-32.9939
0.702961,4653.97,-45.9556
0.270652,5462.99,-13.1656
1.16519,1812.95,-67.5027
1.28413,4596.38,-76.4202
1.4686,3752.08,-92.562
0.20432,5150.67,-12.0704
0.573552,5247.64,-24.5786
1.43688,5124.12,-87.8168
0.684035,4634.5,-31.4624
1.49705,3692.09,-94.4452
0.08541,5920.26,-1.80397
0.669381,4619.39,-51.6772
0.772273,2829.61,-49.7107
1.43506,5771.61,-55.4273
0.748985,3837.19,-54.5769
1.19131,4682.99,-79.9329
0.181589,3777.24,-8.86134
0.250221,4668.75,-19.1779
1.84463,5908.01,-76.7945
1.60089,5768.81,-61.1208
0.949417,4175.99,-60.4917
0.673481,5421.68,-45.4921
0.505196,4939.73,-34.16
0.533831,1565.69,-28.9702
0.611501,3777.45,-45.3601
0.675661,5575.24,-30.5098
1.54967,5122.73,-95.8888
0.228967,5359.03,-19.1963
0.394947,5123.82,-18.0879
1.22504,5643.01,-63.1712
0.598634,5942.69,-26.6518
0.167713,5401.99,-7.32858
1.05395,5194.5,-49.1028
0.846675,5506.06,-56.7303
0.823785,2350.47,-52.2619
1.14205,5337.28,-66.1359
1.40163,3839.16,-94.4432
1.16758,3927.58,-75.7549
0.401951,5606.28,-17.0723
1.46518,5240.2,-91.0236
1.19457,1911.54,-60.7888
0.601684,4705.51,-37.9329
0.676705,5350.27,-37.4305
1.52045,5728.4,-58.1388
1.24129,4003.5,-84.9408
1.59515,5035.32,-96.6172
0.766436,4753.27,-48.8995
0.749268,4832.17,-27.4798
1.07529,5086.33,-82.2822
0.381126,4831.27,-30.2478
0.654857,4792.8,-37.8659
0.985727,2930.71,-66.1686
0.53464,4922.8,-33.8296
0.772739,5841,-33.8467
0.249735,5206.55,-16.8398
0.722453,4720.13,-44.5992
1.53192,5103.43,-112.44
1.07988,2986.09,-70.1692
0.22871,2168.38,-10.3797
1.13786,3763.86,-81.5598
0.792286,3005.62,-54.3984
0.892227,5583.35,-40.4866
1.33661,4686.74,-83.1858
0.981225,2082.96,-49.5973
0.881567,5142.67,-56.7135
0.379621,4391.76,-24.8847
0.854867,4559.44,-46.9155
0.338522,5533.29,-21.3117
0.693091,4772.85,-44.6803
0.535015,3869.6,-35.4203
1.44107,5006.15,-81.8527
1.48706,5886.12,-43.3138
1.13375,3908.11,-62.7431
0.36301,4707.3,-23.0317
1.23727,5890.06,-46.3264
1.44067,5930.85,-49.7592
1.91883,4288.55,-128.629
0.510271,1721,-35.12
1.73555,4017.04,-115.568
0.5452,2808.54,-39.3964
0.639673,5021.26,-46.2714
1.0561,4596.49,-68.3204
0.792029,4603.91,-49.7759
0.805919,4679.86,-49.3882
0.98424,5045.52,-61.6501
0.839045,3862.87,-51.6275
1.3452,5258.93,-94.4309
0.731866,5904.73,-24.6484
0.686632,6012.71,-32.5273
0.55279,4892.43,-34.2538
1.10725,4905.85,-73.9496
1.80547,5031.21,-113.261
0.670117,5791.43,-22.8747
1.45111,3456.4,-100.943
0.168991,1343.98,-10.3633
0.477062,4782.42,-31.5427
0.576112,3459.03,-31.9245
0.983519,3892.85,-58.0317
0.515427,5100.06,-38.4523
0.449001,5199.39,-35.3217
1.15235,5849.77,-59.8753
1.22571,4344.43,-87.8781
0.37949,3138.21,-21.337
1.02652,3578.64,-55.0141
0.485449,5587.29,-12.7966
0.605081,5912.55,-27.836
1.32623,3225.18,-99.2905
0.0662919,4113.48,-6.32734
1.33415,3589.47,-74.7594
0.556202,2919.56,-40.7996
0.574111,5714.99,-25.5568
1.12871,4375.02,-72.8494
0.826016,5727.66,-33.6468
0.864638,3270.51,-56.7003
0.298638,4729,-18.2018
0.725556,5930.87,-28.4016
0.712572,5253.03,-48.2684
1.23687,5347.04,-78.899
1.75553,5722.21,-80.0881
0.179608,5143.38,-9.38526
0.212211,5166.65,-12.6114
1.15534,5933.86,-47.611
0.988335,5718.62,-45.4748
0.268373,4137.22,-13.5975
1.81522,3803.66,-116.752
0.778374,3816.98,-60.0206
0.303975,5858.03,-14.7393
1.01577,5717.34,-36.2395
0.408156,4300.1,-26.6178
0.204542,5047.17,-17.5682
0.854353,1033.84,-45.2406
0.330758,4158.37,-22.7325
0.498953,5319.68,-32.6815
0.791598,5688.31,-34.9916
0.381042,1809.92,-23.6571
1.60591,5681.05,-67.8871
1.24017,4735.4,-78.0984
1.47379,2390.29,-83.7792
0.170633,5199.21,-12.1715
1.45952,5920.46,-54.8466
0.819709,4123.1,-47.6191
0.252212,4563.11,-14.344
0.478419,5025.95,-31.7711
0.180398,5626.63,-6.37341
0.548618,4975.52,-41.4633
0.458567,4253.56,-25.5422
0.667379,5409.46,-36.5753
1.60651,3308.7,-101.809
0.554717,5270.5,-25.6085
0.611037,5363.74,-39.2106
0.650908,4948.02,-45.5765
0.706731,4175.38,-50.1724
1.19256,5875.04,-56.7165
0.956424,4972.5,-64.0276
0.486092,4015.76,-39.2612
0.91661,3834.79,-58.0782
0.391347,5461.52,-21.3012
1.28054,3585.67,-91.7129
0.486,3066.4,-32.4779
0.80147,4870.15,-43.7068
0.505417,3061.52,-29.7287
0.435038,4390.38,-38.4617
0.854473,5620.75,-37.099
0.22579,5333.12,-15.265
0.925655,4254.19,-60.1649
0.94753,5626.9,-55.0145
0.607931,3955.41,-44.2866
0.481656,6057.68,-18.5166
2.03444,5205.96,-124.849
0.183621,2502.46,-9.0995
0.445537,4284.38,-29.5913
0.518834,5810.91,-24.7103
1.30221,4581.63,-78.2378
0.344076,4645.82,-26.5991
1.68084,4540.96,-97.4985
0.804236,3651.18,-58.9242
0.881611,4374.53,-60.6904
1.33734,3213.41,-73.0744
0.38484,3306.23,-26.6681
0.454173,4262.09,-23.2733
0.411289,5316.26,-24.8427
1.07287,4208.77,-73.6669
0.205933,4369.5,-15.3064
0.898506,2008.88,-51.1524
0.466317,5343.27,-27.501
0.64713,4946.97,-37.4713
0.331255,4699.2,-29.2017
1.7379,5713.97,-71.2121
1.22651,4532.11,-81.9837
0.936366,1383.87,-53.0303
0.29649,3927.1,-16.186
0.943295,5885.48,-35.443
1.25789,3224.27,-78.0925
1.06579,5371.59,-77.7502
0.549391,5926.88,-30.0287
1.06551,5716.24,-46.8459
1.06641,2878.77,-58.0788
0.570327,2836.84,-39.6342
1.30082,1048.03,-67.0232
1.37335,2523.56,-75.5576
0.765337,5904.5,-33.7307
0.739912,5252.42,-50.165
0.843828,4910.12,-51.9914
1.1537,5876.84,-45.6604
0.336938,2828.93,-19.9631
1.74235,761.458,-100.727
1.7303,3795.92,-110.521
1.71458,4685.4,-106.905
1.47923,5205.7,-86.6881
1.01232,5601.75,-42.649
0.539434,4697.56,-37.2995
0.63449,3174.35,-38.5085
0.591908,5604.7,-36.1262
1.22689,4853.13,-80.5845
0.249144,5204.03,-13.8837
0.23225,2340.56,-16.7508
0.900338,4546.06,-58.146
0.180976,6051.97,-8.73173
1.76738,3991.04,-105.299
1.43429,3506.63,-88.9821
0.714195,5887.15,-31.6101
1.15685,5709.12,-58.757
1.39855,3419.83,-98.7927
1.41671,4254.54,-80.6175
1.49614,5847.56,-63.6485
1.46668,3876.63,-74.1217
0.177841,2782.89,-10.5964
0.958066,1468.39,-59.4366
1.1976,5661.79,-59.8978
0.41173,5364.21,-17.2072
0.564946,5410.31,-40.593
0.717303,5420.64,-41.1787
0.303341,4146.19,-23.2668
0.424605,5545.6,-20.2053
1.52731,5820.02,-69.2646
0.938996,3994.92,-55.2042
0.946704,5327.99,-58.5758
0.211986,2967.36,-17.5992
0.8408,2938.57,-52.7252
0.646606,5673.73,-24.1191
0.458844,5597.99,-26.3245
0.861217,5906.3,-35.9155
0.508114,4426.29,-37.7141
0.32175,4984.63,-23.5021
0.362822,4325.27,-21.2064
0.332873,4680.85,-22.812
0.915205,5607.99,-32.1877
1.47713,5040.15,-99.3269
1.1557,5286.14,-65.5249
0.947334,2892.3,-67.3529
0.759854,3782.59,-53.5514
1.66048,3702.83,-106.257
0.423906,5990.69,-19.3245
1.09591,2356.89,-60.5197
0.30434,4189.93,-18.5608
0.436641,1631.5,-28.4451
0.77988,4148.81,-48.1468
0.638572,5743.84,-34.3056
1.46642,5711.75,-65.7772
1.28567,5997.58,-41.8609
0.30846,4812.36,-22.4418
0.732276,4442.3,-42.102
1.4126,4495.56,-82.7267
1.55431,5594.22,-91.3485
0.34716,1314.31,-24.8225
0.585703,5220.3,-46.8037
1.22275,2815.63,-77.9163
1.43941,5276.75,-104.784
0.709261,4953.08,-45.3778
1.31584,5612.8,-61.2336
1.09029,3225.06,-72.5939
0.889013,2307.99,-46.788
0.128227,2795.4,-9.04491
0.515977,5638.28,-22.447
1.15814,3612.4,-80.2695
0.536883,2361.75,-29.3458
0.613721,6027.84,-26.6995
1.06756,4564.68,-67.7232
0.158228,4406.07,-6.53874
0.21773,5822.08,-11.1163
1.59075,4943.12,-94.1506
1.09969,4745.25,-64.4295
0.102821,4424.18,-7.49832
1.04078,4981.83,-66.2055
0.781905,5873.93,-34.6203
0.894224,2958.15,-64.7656
0.72826,2649.24,-43.1508
0.866592,3595.82,-53.9165
1.07151,4976.2,-64.2488
0.732577,4098.67,-39.0656
0.755077,4412.76,-47.6434
1.82122,4512.7,-116.557
1.45071,5324.92,-88.759
0.591591,5097.03,-39.9806
1.08788,3427.44,-75.5837
0.382693,5571.85,-19.3224
0.148306,5263.07,-9.76627
1.40706,4754.05,-95.5954
0.208959,4726.54,-8.6439
0.462037,5310.11,-26.8607
0.220819,4595.67,-14.8693
0.325347,5436.55,-13.7691
1.44816,2809.59,-91.2783
1.02277,3814.81,-70.0259
0.210913,3842,-16.0631
1.47439,3587.97,-101.29
1.78906,3520.03,-114.074
0.569883,5907.98,-22.6254
1.06819,5156.55,-78.8772
0.672561,4730.26,-42.331
0.275974,5306.9,-18.5294
0.801686,5591.94,-45.139
0.626225,4869.65,-46.7308
1.34438,5519.7,-77.391
1.33178,4677.16,-87.5665
0.760438,3893.5,-60.2646
0.0668435,4094.43,-4.7955
1.45104,3435.48,-93.1873
1.39396,5557.01,-69.8968
0.392558,3216.47,-23.264
0.530489,4502.61,-42.5788
0.653832,5272.52,-51.1452
0.355343,5160.5,-21.8341
1.13688,2462.9,-70.3106
0.196739,1330.71,-10.0995
0.266145,3868.95,-19.8749
0.278108,4236.08,-19.1628
1.06284,4417.29,-80.8013
1.67494,4230.76,-97.104
1.38503,1206.78,-87.9759
0.560042,4687.55,-38.4429
0.395447,5231.22,-25.3123
1.19146,5960.72,-40.5716
1.14589,4850.56,-69.9697
0.76982,5446.37,-47.7335
0.588523,2915.47,-36.2837
0.17579,5710.61,-7.12115
1.04014,5878.58,-44.6442
1.22575,2028.93,-76.0664
0.633478,3281.39,-41.2337
1.01485,2562.96,-62.3633
1.20333,5107.8,-76.3542
0.643479,6001.94,-23.5849
0.626723,4696.56,-36.8674
0.8708,5707.38,-44.7812
0.236391,5066.29,-19.0349
0.914034,4536.9,-60.0543
0.443057,5878.71,-22.913
0.63319,4339.88,-44.9212
1.91854,4778.65,-131.666
0.509394,5972.85,-26.1689
1.10376,4589.88,-72.3378
1.19963,2874.16,-69.4813
0.513849,5078.9,-40.8399
0.995234,4963.64,-58.5944
0.406898,5483.05,-16.3504
0.540764,5079.4,-38.9526
0.290802,5722.54,-10.8329
0.766783,2909.9,-44.6423
1.24601,4843.27,-84.4804
1.50971,4553.86,-98.2637
0.984025,5257.86,-57.3365
0.823317,4265.07,-50.3951
1.2244,4074.29,-86.3602
0.162632,3053.06,-7.05613
0.184484,3176.81,-8.07457
1.04763,5252.29,-50.6762
0.487907,3930.52,-38.6352
0.440197,5806.57,-17.8991
0.415884,3254.7,-29.6645
0.11908,4767.52,-11.0254
0.967812,4039.29,-59.4354
1.41942,4231.94,-75.6086
1.47256,4076.55,-108.342
2.12257,2705.36,-135.283
0.468723,5232.66,-26.971
1.81293,4710.57,-112.168
0.245949,4100.42,-13.6648
1.35548,5399.73,-76.1167
1.80736,3739.37,-116.145
0.603028,4537.89,-45.9322
0.70964,4686.22,-44.4444
0.609878,5313.61,-31.7146
1.04315,5406.48,-43.9511
1.49279,4022.54,-109.179
0.550198,4138.83,-34.2192
1.95278,5171.46,-118.501
1.30714,5668.03,-70.7426
0.185902,5361.14,-15.2283
0.576497,2691.62,-32.8509
0.668944,4516.3,-37.9196
0.25329,6007.14,-11.6856
0.900502,3526.43,-53.4848
1.13686,5579.52,-68.7473
0.829257,4308.18,-55.4854
1.00946,2991.57,-73.7846
0.481292,1362.49,-28.4319
1.28108,1382.16,-58.9428
0.887123,5103.23,-63.411
0.963753,5887.59,-48.1611
0.888308,5269.66,-55.4322
0.599755,3696.14,-43.872
0.423474,3360.71,-24.4665
1.34572,3950.67,-88.2594
0.513458,4800.96,-38.6822
1.60298,5646.97,-71.5759
0.439438,4350.94,-24.7828
0.274205,5499.45,-7.95138
0.121786,4879.03,-12.3119
0.74159,5094.71,-40.0896
1.80512,3046.92,-111.629
1.12838,4059.48,-80.9813
0.297703,5595.63,-12.9932
1.13482,3513.8,-71.8843
1.47993,4104.8,-87.1421
0.702651,4134.55,-47.7706
0.566877,4818.41,-40.5637
1.33523,5788.01,-58.9915
0.157975,2497.44,-7.12727
1.19398,5257.74,-76.0307
0.61389,1467.06,-37.9443
1.15106,1670.01,-64.7973
1.37237,5997.68,-54.0957
0.786344,4591.77,-53.2906
0.797515,4638.77,-56.1514
0.476685,5650.61,-26.6187
0.511849,5066.16,-42.5646
0.16819,4559.15,-12.1695
1.31305,5991.29,-42.0282
0.996548,3380.92,-66.4573
1.65509,3591.48,-106.785
1.26994,5186.38,-76.042
1.12241,5717.9,-45.8139
1.22542,4196.63,-64.5895
0.733121,4267.37,-39.951
1.42738,5188.47,-82.7944
0.816849,5731.22,-43.5679
1.17228,2409.9,-72.3226
0.743136,5815.5,-35.9453
1.78026,4516.99,-103.701
0.422714,4506.78,-26.2449
0.512081,5426.35,-30.9843
0.897993,5784.2,-38.6658
1.57085,4397.1,-103.324
1.28732,2737.04,-82.4804
0.532406,5553.78,-26.3106
0.858067,2055.03,-52.4583
1.47481,3958.66,-93.3996
0.7301,5905.42,-33.2119
0.638048,5323.34,-39.6359
1.16872,4622.09,-91.8906
0.247253,5014.37,-14.8693
1.16826,5119.48,-46.6655
0.834618,6029.31,-29.0539
0.700334,4375.81,-44.5913
0.71973,5272.45,-44.1517
1.30803,5971.4,-62.1433
0.693461,5879.93,-31.2161
1.84967,3874.01,-121.775
1.46702,3744.51,-100.795
0.514992,3018.1,-33.2266
0.512524,4621.24,-34.5823
1.05542,3640.78,-77.1166
0.205624,3716.11,-14.4576
0.602704,5133.82,-44.1652
0.544119,4858.92,-45.7619
0.482127,2355.51,-29.288
1.85889,3519.16,-125.503
1.40295,5596.21,-67.2698
0.975585,3467.9,-62.5451
0.630413,4964.25,-39.1246
0.0881702,4113.35,-7.87084
0.463932,5936.15,-20.3926
0.765164,5759.2,-35.271
0.831913,4981.87,-58.4397
0.741745,5680.58,-27.0562
1.48454,2741.35,-83.9877
1.0339,5348.63,-55.6995
0.609065,4098.53,-42.1935
0.152304,4885.2,-12.0368
2.00455,3183.95,-110.311
0.537214,5930.85,-21.963
0.170797,3380.25,-9.88659
1.53856,5386.12,-101.205
2.11197,5789.89,-74.1141
1.83359,4407.52,-135.123
1.45238,2797.14,-95.2091
0.893668,5753.67,-40.7862
0.268772,3810.97,-17.8096
0.0454797,4267.53,-2.47884
0.705736,5264.95,-39.6618
1.06758,3776.45,-68.3712
0.875867,1730.31,-51.5571
0.1473,1681.67,-4.80589
1.37411,5943.75,-56.3283
1.1931,5763.05,-54.7494
1.65299,3472.15,-97.7695
0.894132,3763.31,-58.3744
1.46008,5812.39,-69.3781
0.550815,5843.2,-18.5632
1.00851,5304.64,-61.9081
0.623368,4959.61,-38.529
0.0633217,1582.79,-0.0460974
1.58444,5622.16,-79.103
0.695778,5694.62,-35.3781
1.27645,5768.17,-55.0224
1.00458,2895.72,-63.8345
1.10078,5722.14,-53.9907
0.811936,5948.32,-45.759
0.995668,5689.38,-55.9634
0.811089,5337.79,-44.4564
0.322523,4207.91,-22.4548
1.41084,2694.04,-94.5212
1.02995,5344.76,-68.4827
0.957595,4078.26,-58.5842
0.751339,5772.81,-41.4154
0.964295,4574.58,-72.7569
0.260596,3326.65,-15.0446
0.214588,4215.69,-10.5362
0.977926,3568.04,-61.2351
0.885626,3868.45,-51.9212
0.548563,3750.72,-28.9791
1.17244,5760.13,-52.1983
0.916487,5777.45,-42.4618
1.00089,5164.76,-69.5168
0.321599,5714.43,-10.0925
1.21032,3678.58,-81.0988
1.69667,5449.84,-92.4417
0.182568,4309.78,-12.4053
0.659643,4997.94,-49.0658
1.21862,5246.79,-87.3463
0.671897,3347.35,-47.5154
0.53481,5608.69,-29.4309
0.271283,4741.43,-18.5807
1.0217,4861.79,-57.3886
0.689494,4681.73,-46.4805
1.08551,5899.44,-44.9021
1.20943,5917.83,-53.4064
1.76777,5330.98,-108.851
0.626581,2293.15,-39.8212
0.993321,3080.73,-56.2183
1.5731,5427.08,-95.786
0.924154,5527.31,-44.7215
1.5218,5285.85,-96.4601
0.835706,5098.45,-52.3296
0.835436,3920.21,-54.7535
1.79387,3836.69,-114.998
0.740251,5559.49,-39.4994
1.02803,5961.82,-45.0267
0.320738,4754.46,-18.2607
0.318109,5596.96,-17.0972
0.37932,4498.3,-28.3316
1.67448,5119.29,-108.681
0.177654,3261.95,-12.0589
0.105367,4659.77,-11.3978
0.283064,5194.26,-18.6842
1.05767,5989.17,-34.7383
0.708576,3456.25,-41.1745
0.717096,5784.3,-29.7085
0.558379,5614.73,-28.2306
1.27648,4229.24,-88.1783
0.320913,5137.78,-20.5412
1.67319,4766.48,-95.2772
0.308849,5036.49,-19.9885
0.967948,4419.65,-57.0111
1.61078,4811.51,-98.0127
1.26278,5031.4,-94.4356
0.411532,1247.87,-22.8025
1.09942,5884.51,-55.1137
0.726756,4730.84,-48.7326
0.511959,5859.22,-27.545
1.45368,1994.81,-82.1291
0.884618,5487.32,-54.8949
0.314786,4231.75,-19.5341
1.32266,5096.08,-84.7215
0.50003,5768.4,-26.634
1.08382,2734.3,-70.0837
0.551678,5767.04,-23.1008
0.837899,5763.22,-47.2336
1.4901,4541.88,-95.201
1.80219,5003.45,-109.65
1.01239,1601.27,-62.7856
0.885145,1721.39,-50.3278
0.70079,3586.83,-56.3884
1.04333,3012.29,-66.6299
1.34654,5674.9,-65.1822
0.887411,2470.85,-60.8946
0.441286,4189.66,-31.4787
0.880554,3804.96,-64.9177
0.371556,4733.44,-23.4056
0.354954,4976.36,-23.8975
1.28212,5060.52,-76.7667
1.61789,4586.77,-103.681
2.02625,2102.6,-121.774
1.6071,5108.98,-105.527
0.223611,4449.87,-14.8959
0.193005,5546.5,-10.9013
1.03114,5799.65,-44.8274
0.791889,4749.2,-60.4508
1.14256,2118.29,-63.0187
0.463002,5427.13,-28.0871
0.533101,4334.26,-34.3248
0.554947,5599.46,-27.8027
1.11177,5339.23,-69.9024
1.11473,3150.41,-72.363
1.01874,3645.23,-57.3742
1.1691,5680.29,-56.6927
1.0422,5827.37,-45.0438
1.30283,4516.07,-89.4326
1.28756,5516.75,-66.8268
0.814418,4378.83,-50.8867
0.868719,4584.97,-54.2317
1.19028,4828.81,-84.2732
0.725614,5867.64,-28.1352
1.58948,5012.88,-99.0515
0.859998,3435.95,-67.8004
0.642428,5034.9,-41.0902
0.156795,4900.15,-14.415
1.08733,6019.05,-38.2869
0.433799,3098.22,-33.9758
0.713418,1958.37,-48.2479
0.482272,4438.34,-26.5129
0.573673,5475.23,-22.6908
1.31083,5196.97,-83.1199
1.622,5028.69,-94.3723
0.101222,4200.65,-7.85913
1.17479,5077.5,-65.257
0.463643,4353.31,-33.0147
1.11474,5038.14,-76.8734
0.423496,3739.5,-29.3303
0.878958,5814.26,-44.8793
1.18954,2783.31,-74.6587
1.78744,2388.51,-107.893
0.192444,5521.34,-12.3208
0.197194,2942.33,-8.76085
0.784723,3760.52,-46.3954
1.00398,5731.06,-45.5337
1.75069,5136.24,-112.313
0.857361,2824.46,-53.5984
1.30131,5887.55,-46.6404
0.512994,3263.27,-37.1218
0.113418,3263.41,-8.1105
0.873612,5790.5,-35.5212
0.831202,4712.13,-52.4759
0.192432,4788.36,-8.80883
0.67268,5036.73,-46.1427
0.935884,5842.21,-42.9294
0.489294,5541.25,-23.7199
0.0802775,5087.8,-4.7932
1.07982,4093.64,-71.4719
0.622691,5966.65,-27.7058
0.586673,5929.53,-24.9655
1.00365,1602.35,-59.0078
0.69249,4028.14,-55.5149
1.55408,3216.57,-95.7819
0.487595,5661.11,-17.6316
0.449332,4962.22,-25.943
0.058279,4796.28,-2.63851
1.95775,5583.1,-97.4443
0.0807601,2864.59,-6.02037
1.34909,5958.58,-60.4211
1.35526,5408.66,-78.9449
0.47245,4577.78,-26.4392
1.0399,4509.49,-70.0327
0.616166,4098.24,-40.5424
0.757616,4378,-50.1253
0.966488,4427.53,-57.3321
0.598779,4479.24,-47.275
0.621656,1126.76,-30.0684
0.88324,5896.02,-41.0872
1.01607,5760.43,-38.2887
1.29734,1635.14,-95.3606
0.658561,4869.03,-39.0605
1.50116,5239,-97.3757
1.56294,4338.66,-100.996
1.11118,5736.39,-41.0468
1.19276,4577.3,-73.557
0.532848,4770.85,-35.9295
1.40724,1988.49,-91.3791
0.325976,4914.72,-24.0399
1.54584,5269.74,-87.5218
0.951173,2196.1,-54.2407
0.519352,4108.01,-38.9862
0.426117,3393.56,-32.8757
1.64077,4613.5,-104.269
0.84716,5821.55,-39.2394
0.865183,5106.5,-58.297
0.458622,3540.72,-24.4658
0.33694,3812.86,-26.674
1.21608,5936.8,-47.5168
1.20248,4116.27,-80.4249
0.207984,4790.7,-15.8439
0.728143,4214.45,-44.4252
0.584255,5868.33,-18.2719
1.13842,6054.37,-47.7752
0.478098,4948.03,-24.3569
0.822844,5763.66,-32.3057
0.298736,5550.01,-22.7717
0.206867,4814.61,-13.578
0.0618732,5823.25,-3.22299
0.662945,5165.21,-42.067
0.262693,4875.61,-9.09231
0.803985,4262.53,-54.6323
0.333432,4039.3,-20.7369
0.609027,1948.81,-36.9378
1.45808,3567.8,-98.3903
1.73281,3529.13,-116.67
1.29073,3432.66,-97.4094
0.723642,2447.57,-38.4265
0.301342,5475.64,-11.0746
0.929561,3381.84,-61.8886
1.22992,5737.01,-54.6549
1.21638,4972.09,-67.1995
0.470748,4850.17,-31.6603
0.834226,2958.13,-57.3446
1.14946,2275.14,-67.7475
1.63452,2506.28,-103.219
0.895781,4433.51,-59.2758
0.717477,5895.28,-31.6621
0.155455,2782.74,-10.8587
0.237536,5797.1,-12.4323
1.60226,5199.23,-109.811
1.73344,2798.56,-110.046
0.633597,3244.12,-41.8681
0.589712,4248.32,-39.6152
0.948259,2464.6,-51.4675
0.3233,5821.42,-15.0506
1.51307,3538.55,-92.616
0.263553,4519.31,-14.6518
0.445531,4792.92,-29.1574
1.14393,4001.88,-79.1056
